25.314285
25.276192
25.263493
25.352381
25.257143
25.339684
25.200001
25.212698
25.365080
25.517460
25.441271
25.504763
25.587301
25.542858
25.492064
25.536509
25.606350
25.333334
25.542858
25.288889
25.561905
25.492064
25.593651
25.568254
25.593651
25.701588
26.038095
25.473017
25.511112
25.409525
25.587301
25.384127
25.580952
25.542858
25.422222
25.580952
25.536509
26.095238
25.657143
25.314285
25.466667
25.346031
25.504763
25.479366
25.542858
25.409525
25.498413
25.346031
25.536509
26.000000
26.228571
25
